"","x"
"1250",0.502916624597968
"1251",1.26674145828676
"1252",0.927440408839199
"1253",0.439392805581047
"1254",0.39438855774769
"1255",0.670627067117614
"1256",0.992149580397394
"1257",0.371190068231181
"1258",0.518763731054558
"1259",0.2628549928805
"1260",0.381245377189324
"1261",0.877967114435931
"1262",0.761444967484221
"1263",0.309932165078779
"1264",0.377089995903897
"1265",0.441042739237673
"1266",0.455357004061793
"1267",0.407907047895406
"1268",0.444913318857156
"1269",0.5352016894488
"1270",0.418796523382734
"1271",0.540493817096759
"1272",0.632390028079437
"1273",0.521935595918143
"1274",0.291372362508232
"1275",0.44693962585042
"1276",0.353897087574001
"1277",0.455287987793085
"1278",0.318541429551671
"1279",0.911225105441118
"1280",0.42960801124616
"1281",0.343816981349337
"1282",0.386846164938564
"1283",0.308364978625253
"1284",0.266593055647704
"1285",0.636470922689535
"1286",0.321474262520357
"1287",0.714426261918989
"1288",0.367599255245129
"1289",0.2636676990968
"1290",0.485622334229902
"1291",0.272957545617133
"1292",1.03738632352496
"1293",0.362484270450518
"1294",0.678487358018254
"1295",0.501829301273561
"1296",0.891423011039343
"1297",0.456891058444855
"1298",0.445204614148716
"1299",0.278468604000424
"1300",0.421842239067738
"1301",0.343604028607163
"1302",0.630196912792814
"1303",0.576892927802328
"1304",0.636911857792229
"1305",0.36228622346044
"1306",0.297163797570605
"1307",0.616411557240546
"1308",0.525549583315869
"1309",0.294020974474168
"1310",0.538904890769949
"1311",0.368076833735159
"1312",0.316201492968182
"1313",0.381678044246875
"1314",0.279940959139851
"1315",0.50546753238553
"1316",0.355779261697602
"1317",0.386120689851179
"1318",0.476681135558636
"1319",0.303296828249023
"1320",0.575596539271058
"1321",0.438611796658357
"1322",0.373749351297733
"1323",0.393196774327027
"1324",0.380108034514739
"1325",0.279112023775382
"1326",0.371926404396837
"1327",1.02211556013287
"1328",0.653666961931913
"1329",0.34158372695178
"1330",0.365750431054758
"1331",0.600125418615011
"1332",0.639778693048539
"1333",0.347191270608696
"1334",0.830841986785987
"1335",0.440353516460257
"1336",0.569796071610782
"1337",0.416853251343973
"1338",0.426904947644656
"1339",0.726195344410711
"1340",0.619124410453131
"1341",0.35852428414974
"1342",0.581989688045479
"1343",0.356662459898741
"1344",0.202416775408664
"1345",0.411377642578596
"1346",0.680178354855633
"1347",0.711017964921529
"1348",0.475480804042988
"1349",0.628638204037335
"1350",0.469162877193129
"1351",0.515777831888406
"1352",0.677278165920113
"1353",0.368899253522666
"1354",0.387381990787571
"1355",0.416894555077926
"1356",0.561270858896227
"1357",0.514672025735635
"1358",0.493409576572246
"1359",0.472481869732986
"1360",1.16163495707043
"1361",0.603984246903708
"1362",0.262892012205255
"1363",0.645562324896999
"1364",0.985912981357561
"1365",0.69622284010726
"1366",1.05112761083673
"1367",0.862451147174566
"1368",0.381232739163556
"1369",0.428602053940191
"1370",0.311884630593826
"1371",0.675572888196042
"1372",0.483436897732485
"1373",0.455749537170999
"1374",0.33605711018282
"1375",0.396970466436041
"1376",0.776547097072659
"1377",0.323386993236719
"1378",1.16082987799659
"1379",1.00496828886194
"1380",0.395739903963728
"1381",0.734754493713765
"1382",0.217347301309397
"1383",0.855390065633725
"1384",0.404814521848787
"1385",0.616755303172993
"1386",0.856711983290695
"1387",0.37408119027362
"1388",0.901775877567428
"1389",0.333266665710179
"1390",0.562300673489828
"1391",0.626892120846155
"1392",0.520949479287205
"1393",0.500373297746343
"1394",0.928570042983652
"1395",0.597937534703426
"1396",0.448369954946517
"1397",0.477983364123588
"1398",0.60104362745506
"1399",0.648974205889274
"1400",0.372002066356843
"1401",0.571797366695111
"1402",0.512157832922956
"1403",0.390923922877217
"1404",0.43924203635788
"1405",0.487323598762392
"1406",0.472252874643057
"1407",0.503111313432669
"1408",0.67703625209444
"1409",0.365208534198209
"1410",0.541864996110722
"1411",0.618951669415431
"1412",0.690416022840489
"1413",0.573717753020276
"1414",0.840626868701929
"1415",0.552113383291576
"1416",0.739165798772126
"1417",0.493993978564567
"1418",0.761221765428701
"1419",0.634795323663468
"1420",0.533198436299451
"1421",0.406814563892317
"1422",0.760777515899918
"1423",0.39236688961759
"1424",0.512654873622695
"1425",1.12992482314937
"1426",0.407037562063933
"1427",0.399442906550242
"1428",0.578191391190975
"1429",0.360446915348777
"1430",0.832787066766653
"1431",0.444150150246019
"1432",0.278652046185431
"1433",0.545872525493786
"1434",0.587277625447918
"1435",0.389605755371225
"1436",0.639429818508142
"1437",0.488973662480113
"1438",0.313815050983209
"1439",0.429643623365717
"1440",0.513127665886417
"1441",0.842853276985565
"1442",0.475203235599734
"1443",0.645319412241745
"1444",0.408480201167863
"1445",0.265065064977209
"1446",0.588090014634882
"1447",0.681407248058201
"1448",0.625949312768606
"1449",0.383677841509655
"1450",0.409915972449149
"1451",0.572081278265401
"1452",0.434406028928729
"1453",0.745557154944354
"1454",0.429555973342823
"1455",0.61502438768133
"1456",0.460254194267616
"1457",0.787704011138683
"1458",0.304092143485172
"1459",0.61758811558503
"1460",0.871878744664009
"1461",0.51559226760913
"1462",0.491464303997473
"1463",0.83545628917837
"1464",0.391278310589867
"1465",0.424030946015735
"1466",0.374512625491997
"1467",0.277433515916046
"1468",0.438196224193898
"1469",0.498090525190373
"1470",0.603342362457107
"1471",0.455957342986794
"1472",0.618051110659378
"1473",0.355788597222276
"1474",1.0405792633153
"1475",0.605664376705788
"1476",0.443191542973786
"1477",0.452751216588545
"1478",0.829177316417939
"1479",0.749794540696768
"1480",0.627456244185268
"1481",0.56699756804961
"1482",0.649353823431016
"1483",0.541079647381611
"1484",0.510921323249374
"1485",0.699877272914599
"1486",0.292613869694625
"1487",0.849850969722713
"1488",0.680541194125413
"1489",0.643121855271331
"1490",0.281205065117179
"1491",0.405478197990039
"1492",0.75310849991379
"1493",0.729820416588307
"1494",0.340011432716559
"1495",1.01421790908422
"1496",0.371869537385571
"1497",0.531078890579442
"1498",0.516901998481551
"1499",0.390357265306357
"1500",0.811924394127533
"1501",0.8085315955468
"1502",0.314879980413128
"1503",0.717924568388803
"1504",0.537517950027066
"1505",0.470063674316618
"1506",0.370787136168632
"1507",0.949131813172646
"1508",0.504818143393097
"1509",0.387387772045089
"1510",0.44054490778048
"1511",0.380499055377403
"1512",0.485568335131976
"1513",0.656387987767634
"1514",0.45598593339598
"1515",0.458505549806731
"1516",0.421859313242486
"1517",0.692116002137499
"1518",0.36897401296057
"1519",0.309666097656332
"1520",0.516196382771313
"1521",0.49431109890413
"1522",0.378858726550391
"1523",0.66682810802796
"1524",0.44964287633554
"1525",0.559707853005741
"1526",0.657764856546428
"1527",0.49550319464014
"1528",0.323810597972602
"1529",0.485126215063127
"1530",0.950805856348319
"1531",0.453725621858763
"1532",1.21441548264214
"1533",0.325348783232444
"1534",0.412642230966222
"1535",0.664012052705028
"1536",1.12606092320628
"1537",0.408129542577344
"1538",0.461602412859934
"1539",0.438155027084176
"1540",0.741985964547849
"1541",0.409336751386145
"1542",0.680961010609914
"1543",0.369734465886808
"1544",0.336931955910798
"1545",0.775250362407596
"1546",0.633787498978761
"1547",0.402228461790541
"1548",0.407683241039591
"1549",0.351400046092007
"1550",0.778078293254107
"1551",0.627872758952009
"1552",0.882536588520456
"1553",0.457976303936731
"1554",0.450633422203093
"1555",0.348842657221441
"1556",0.480681482988031
"1557",0.308951591646466
"1558",0.506871113555955
"1559",0.467896326285017
"1560",0.597992380415204
"1561",0.84991545763891
"1562",0.565050877197564
"1563",0.378809724621559
"1564",0.684323741728949
"1565",0.35612898918514
"1566",0.462079133488826
"1567",0.311838787928491
"1568",0.342748890670027
"1569",0.520971880548562
"1570",0.611485023886348
"1571",0.52325963239299
"1572",0.945672021045214
"1573",0.353170703390292
"1574",0.379325488204168
"1575",0.624268137677243
"1576",0.659461980403718
"1577",0.619709170266853
"1578",0.7459276086457
"1579",1.07155188797991
"1580",0.416900285542294
"1581",0.767472896535163
"1582",0.272506921194433
"1583",0.616456515247502
"1584",0.443757491724998
"1585",1.36626523347848
"1586",0.397677211963142
"1587",0.84440851315309
"1588",0.597501008706556
"1589",1.16802338924772
"1590",0.746402249391447
"1591",1.01570781697555
"1592",0.402141297109535
"1593",0.42351842975489
"1594",0.431707293370198
"1595",0.273369970162047
"1596",0.587153748933381
"1597",0.221077011721166
"1598",0.353801947283648
"1599",0.407599985401578
"1600",0.46694089005281
"1601",0.696456435306245
"1602",0.397005713240474
"1603",0.366455389322835
"1604",0.390769930906183
"1605",0.572328865429262
"1606",0.45655407111991
"1607",0.675229419101812
"1608",0.514559176497326
"1609",0.834148908556944
"1610",0.528626505761505
"1611",0.57371225543923
"1612",0.458569601915258
"1613",0.628353106712918
"1614",0.554645616298539
"1615",0.356136020303669
"1616",0.430485679006682
"1617",0.500868010394004
"1618",0.373545968341199
"1619",0.397618412483899
"1620",0.744553954885801
"1621",0.403362977373026
"1622",0.770089818474468
"1623",1.07873258407504
"1624",0.635413925983802
"1625",0.404116406376254
"1626",0.400382023583256
"1627",0.548680253547745
"1628",0.724171126463617
"1629",0.417596415963318
"1630",0.344055705078385
"1631",0.68417568660911
"1632",0.327852707208223
"1633",0.369669696723223
"1634",0.378248691629813
"1635",0.358977061700911
"1636",0.335838250636932
"1637",0.435759336098737
"1638",0.543529956261841
"1639",0.372711648263401
"1640",0.355805982958783
"1641",0.867192652985587
"1642",0.45508997948898
"1643",0.56763723228635
"1644",0.4233706477974
"1645",0.628210749912681
"1646",0.336002357173756
"1647",0.407970335507272
"1648",0.665569560601117
"1649",0.449085176007684
"1650",0.494817857698052
"1651",0.539064534733032
"1652",0.724306780317464
"1653",0.445975237549467
"1654",0.691761644957714
"1655",0.885236895113298
"1656",0.49771790598901
"1657",0.310491627987815
"1658",1.08984570801893
"1659",0.443318702859883
"1660",0.29668506008062
"1661",0.335367715701187
"1662",0.591113859733895
"1663",0.637731014230022
"1664",0.668727247768736
"1665",0.404499415726127
"1666",0.335635179608509
"1667",0.506321393863061
"1668",0.921580813005989
"1669",0.721951638014072
"1670",0.84270684330438
"1671",0.392753035243258
"1672",0.430254197214878
"1673",0.816687965684993
"1674",0.706338760643052
"1675",0.330920587769472
"1676",0.386110263884223
"1677",0.611586291932768
"1678",0.585207405752561
"1679",0.448295031372127
"1680",0.205276418519448
"1681",0.616500487988284
"1682",0.455440536905761
"1683",1.0614504698742
"1684",0.524547204164614
"1685",1.03638503383665
"1686",0.648977646836618
"1687",0.411531144838664
"1688",0.531570786693093
"1689",0.294352881646579
"1690",0.441804775040367
"1691",0.668849878473829
"1692",0.557326686816651
"1693",0.285400972670799
"1694",0.608232482048405
"1695",0.477621719344802
"1696",0.568668156191262
"1697",0.434098788380481
"1698",0.839739071415109
"1699",1.11984701458211
"1700",0.661050931274086
"1701",0.601818235762902
"1702",0.646957373077467
"1703",0.374112521659841
"1704",0.393255007687408
"1705",0.253185730881734
"1706",0.383554144495007
"1707",0.657893022075062
"1708",0.369099068153604
"1709",0.434826610628784
"1710",1.16100981050874
"1711",0.52294263740586
"1712",0.506174441020034
"1713",0.678641800499988
"1714",0.394828304335035
"1715",0.695337959085483
"1716",0.350724911776796
"1717",0.502301987391464
"1718",0.826144440783279
"1719",0.477436484634844
"1720",0.433764759658562
"1721",0.749206747889436
"1722",0.677693015914942
"1723",0.345050755270458
"1724",0.432172226404632
"1725",0.698546187303751
"1726",0.306710682534621
"1727",0.633274362527275
"1728",0.632208208435306
"1729",0.82820428864193
"1730",0.514258253453309
"1731",0.628703498869982
"1732",0.390687926652337
"1733",0.508479847601948
"1734",0.441682046907801
"1735",0.301040425669596
"1736",0.458348984341098
"1737",0.457003570456056
"1738",0.260107261259265
"1739",0.366921882428153
"1740",0.38643234195076
"1741",0.974198303675629
"1742",0.274754421762194
"1743",0.527866513891005
"1744",0.578731164363557
"1745",0.576903369256337
"1746",0.887462057092419
"1747",0.539667074525354
"1748",0.872684003874733
"1749",0.34604136148859
"1750",0.762226522051262
"1751",0.578164952390906
"1752",0.387869032551082
"1753",0.557299119648493
"1754",0.34951585982413
"1755",0.453083607160529
"1756",0.537425773485181
"1757",0.481842727393488
"1758",0.529784098798216
"1759",0.899612052352663
"1760",0.569757794430768
"1761",0.391745766105772
"1762",0.967603819187146
"1763",0.459089732394311
"1764",0.420953971631041
"1765",0.307358299238058
"1766",0.514174405262225
"1767",0.459550083586527
"1768",0.297794618135042
"1769",0.389893242388229
"1770",0.560261846534775
"1771",0.231908787782637
"1772",0.588632873023373
"1773",0.636697809451342
"1774",0.456960874040722
"1775",0.515150709984701
"1776",0.606243501018032
"1777",0.368136975956741
"1778",0.480504645168227
"1779",0.606398760907908
"1780",0.914217427540648
"1781",0.367598989454032
"1782",0.276540052843127
"1783",0.305553598345152
"1784",0.39549384306122
"1785",0.547298067993641
"1786",0.485031563757557
"1787",0.634476064860405
"1788",0.44045887218517
"1789",0.711481598170225
"1790",0.396456584058398
"1791",0.409388721171381
"1792",0.473327058484496
"1793",0.375049057984345
"1794",0.331499270026602
"1795",0.839918937500109
"1796",0.462823425043003
"1797",0.385089397142679
"1798",0.566236166729891
"1799",0.397284633672664
"1800",0.339036952768561
"1801",0.663946779843259
"1802",0.449818782497935
"1803",0.368794794539725
"1804",0.611958415907654
"1805",0.371955899376737
"1806",0.423704522383072
"1807",0.782700856171557
"1808",0.501362264136883
"1809",0.515175281791142
"1810",0.475919909867679
"1811",0.547117554701195
"1812",0.7119306070138
"1813",0.332752409891244
"1814",0.352127798260462
"1815",0.564670918347133
"1816",0.430239463527479
"1817",0.521947334464652
"1818",1.05549071587961
"1819",0.549019772643312
"1820",0.592450581970827
"1821",0.318514648198094
"1822",0.529628062954611
"1823",0.520163987243861
"1824",0.63351243709109
"1825",0.667659989359189
"1826",0.399374525287091
"1827",0.38565940409324
"1828",0.404434378953121
"1829",0.360927614265961
"1830",0.708455281566566
"1831",0.660894356951329
"1832",0.716708680180805
"1833",1.02112927439291
"1834",0.946503245108517
"1835",0.327242754082357
"1836",0.507202419938873
"1837",0.730073036856517
"1838",0.345388974112176
"1839",0.522505113518317
"1840",0.471301863116485
"1841",0.388525857161058
"1842",0.57433284778939
"1843",0.652104748293898
"1844",1.08093212439447
"1845",0.31014759180769
"1846",0.832237554217542
"1847",0.576001800038312
"1848",0.38182822977006
"1849",0.663312543985069
"1850",0.40148007780592
"1851",1.23847627677031
"1852",0.626618982542947
"1853",0.598697672020161
"1854",0.374848115881425
"1855",0.356262374592412
"1856",0.665483745743082
"1857",0.413849002446455
"1858",0.472446254521032
"1859",0.496702143843521
"1860",0.432376628477202
"1861",0.549549383474438
"1862",0.318390825171982
"1863",0.973010216585117
"1864",0.336116263778111
"1865",0.574151724642486
"1866",0.597657886580289
"1867",0.229811340712694
"1868",0.809557813909272
"1869",0.231441236209924
"1870",0.398952357549653
"1871",0.442596263399904
"1872",0.468561645795329
"1873",0.565470039868706
"1874",0.52019998762329
"1875",0.587546939427712
"1876",0.605095660232789
"1877",0.467327579506096
"1878",0.304369558278401
"1879",0.309904956197687
"1880",0.580912989832941
"1881",0.408305716361726
"1882",0.706103056434882
"1883",0.66886889701569
"1884",1.321119987656
"1885",0.591789011378576
"1886",0.357593468463706
"1887",0.777699339692537
"1888",0.612705571926407
"1889",0.474831120321071
"1890",0.249516743556236
"1891",0.390592382697831
"1892",0.279092689182194
"1893",0.192183059142532
"1894",0.645424142207384
"1895",0.950589359629186
"1896",0.471444914692493
"1897",0.291307511744379
"1898",0.758087383685369
"1899",0.21934698214497
"1900",0.498682694703318
"1901",0.402996781667491
"1902",0.348416469470738
"1903",1.00839702214077
"1904",0.863412344786084
"1905",0.821562251628933
"1906",1.69290240597189
"1907",0.409770661839907
"1908",0.515611465616868
"1909",0.406080308250537
"1910",0.782573629211906
"1911",0.807012478923522
"1912",0.662930899345257
"1913",0.53495717055496
"1914",0.490769511017183
"1915",0.50940939818085
"1916",0.355062016080917
"1917",0.345390090686965
"1918",0.442084958405067
"1919",0.568882664626306
"1920",0.501612718947522
"1921",0.414302635475091
"1922",0.772656790407596
"1923",0.726853850851594
"1924",0.734761667212065
"1925",0.431402837989968
"1926",1.37687266943667
"1927",0.475727309119211
"1928",0.470291469536624
"1929",0.688285272473619
"1930",0.510505227323841
"1931",0.500937920539378
"1932",0.430651179657526
"1933",0.683295630971905
"1934",0.299599937289002
"1935",0.27446721171286
"1936",0.825557617312968
"1937",0.366070509501269
"1938",0.354747591431183
"1939",0.594976493916248
"1940",0.373031793186123
"1941",0.520775194332901
"1942",0.487959476458739
"1943",0.551698388613123
"1944",1.10084194919689
"1945",0.88429768500764
"1946",0.464146378577576
"1947",0.295093304499732
"1948",0.392169491756281
"1949",0.349486790306379
"1950",0.698107230008688
"1951",0.875325034428134
"1952",0.857757784389702
"1953",0.415883606414684
"1954",0.515666939438793
"1955",0.311031057969411
"1956",0.433908589827667
"1957",0.730939898384814
"1958",0.365018172645344
"1959",0.891282805029152
"1960",0.758422258467917
"1961",0.368164134878892
"1962",0.376108762380751
"1963",0.727245057174441
"1964",0.314666187597348
"1965",0.55117347531665
"1966",0.328671885595023
"1967",0.458833860829445
"1968",0.657604687382389
"1969",0.434214016204634
"1970",0.799739150607353
"1971",0.684323354787459
"1972",1.06526340199999
"1973",0.497570730559307
"1974",0.404979853250585
"1975",0.593813293653249
"1976",1.46229407752854
"1977",0.393958110110143
"1978",0.678095646635279
"1979",0.493107254116342
"1980",0.265913569694313
"1981",0.472569206770408
"1982",0.541461436592795
"1983",0.364913461042783
"1984",0.595261368857975
"1985",0.295870307025106
"1986",0.309624424555404
"1987",0.280353705444864
"1988",0.463919641981391
"1989",0.763568911880652
"1990",0.696723729831784
"1991",0.736807053120234
"1992",0.405760331224832
"1993",0.346369002753488
"1994",0.446214873597229
"1995",0.613213252746848
"1996",0.533440288609638
"1997",0.299942163179726
"1998",0.50297731251488
"1999",0.497225993094181
"2000",0.780113586166797
